player_id,season,week,stat,line,actual_value,book,selected_side,selected_odds,selected_book_implied_prob,selected_market_no_vig_prob,selected_fair_american,selected_raw_prob,selected_prob,selected_edge,selected_ev,model_p_over_calibrated,model_p_under_calibrated,market_p_over_no_vig,market_p_under_no_vig,ev_over,ev_under,recommendation,confidence,top_drivers,result,stake_units,profit_units,game_id,recent_team,opponent_team 
00-0040736,2025,13,receiving_yards,22.5,21.0,synthetic,over,-110,0.5238095238095238,0.5,-172.0,0.6325738894497039,0.6325738894497039,0.13257388944970394,0.20764106167670748,0.6325738894497039,0.36742611055029606,0.5,0.5,0.20764106167670748,-0.2985501525857984,over,high,[],loss,1.0,-1.0,2025_13_NYJ_ATL,NYJ,ATL
00-0037834,2025,13,passing_yards,244.5,168.0,synthetic,under,-110,0.5238095238095238,0.5,-172.0,0.632,0.632,0.132,0.2065454545454546,0.368,0.632,0.5,0.5,-0.29745454545454547,0.2065454545454546,under,high,[],win,1.0,0.9090909090909091,2025_13_SF_CLE,SF,CLE
00-0040242,2025,13,carries,10.5,4.0,synthetic,under,-110,0.5238095238095238,0.5,-172.0,0.6318511516384953,0.6318511516384953,0.13185115163849526,0.20626128949167277,0.3681488483615047,0.6318511516384953,0.5,0.5,-0.2971703804007637,0.20626128949167277,under,high,[],win,1.0,0.9090909090909091,2025_13_WAS_DEN,WAS,DEN
00-0033293,2025,13,carries,10.5,6.0,synthetic,under,-110,0.5238095238095238,0.5,-171.0,0.6315374227257534,0.6315374227257534,0.13153742272575342,0.20566235247643827,0.3684625772742466,0.6315374227257534,0.5,0.5,-0.29657144338552927,0.20566235247643827,under,high,[],win,1.0,0.9090909090909091,2025_13_MIN_SEA,MIN,SEA
00-0039521,2025,13,receptions,0.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-171.0,0.631,0.631,0.131,0.20463636363636362,0.631,0.369,0.5,0.5,0.20463636363636362,-0.29554545454545456,over,high,[],loss,1.0,-1.0,2025_13_ARI_TB,ARI,TB
00-0040189,2025,13,receptions,3.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-171.0,0.631,0.631,0.131,0.20463636363636362,0.369,0.631,0.5,0.5,-0.29554545454545456,0.20463636363636362,under,high,[],win,1.0,0.9090909090909091,2025_13_LAC_LV,LAC,LV
00-0040142,2025,13,rushing_yards,9.5,3.0,synthetic,over,-110,0.5238095238095238,0.5,-171.0,0.6307229456362854,0.6307229456362854,0.1307229456362854,0.20410744166927208,0.6307229456362854,0.3692770543637146,0.5,0.5,0.20410744166927208,-0.295016532578363,over,high,[],loss,1.0,-1.0,2025_13_PIT_BUF,PIT,BUF
00-0034418,2025,13,receptions,2.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-170.0,0.63,0.63,0.13,0.20272727272727276,0.37,0.63,0.5,0.5,-0.29363636363636364,0.20272727272727276,under,high,[],win,1.0,0.9090909090909091,2025_13_MIA_NO,MIA,NO
00-0036442,2025,13,completions,24.5,24.0,synthetic,under,-110,0.5238095238095238,0.5,-170.0,0.6299523864544699,0.6299523864544699,0.12995238645446994,0.20263637414035163,0.37004761354553006,0.6299523864544699,0.5,0.5,-0.2935454650494426,0.20263637414035163,under,high,[],win,1.0,0.9090909090909091,2025_13_CIN_BAL,CIN,BAL
00-0031687,2025,13,receiving_yards,12.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-170.0,0.6297268025780767,0.6297268025780767,0.12972680257807667,0.20220571401269183,0.6297268025780767,0.37027319742192333,0.5,0.5,0.20220571401269183,-0.29311480492178277,over,high,[],loss,1.0,-1.0,2025_13_LV_LAC,LV,LAC
00-0039868,2025,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-170.0,0.6293379697205052,0.6293379697205052,0.12933796972050515,0.20146339673914615,0.37066203027949485,0.6293379697205052,0.5,0.5,-0.29237248764823714,0.20146339673914615,under,high,[],win,1.0,0.9090909090909091,2025_13_DEN_WAS,DEN,WAS
00-0032385,2025,13,receptions,2.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-170.0,0.629,0.629,0.129,0.20081818181818178,0.371,0.629,0.5,0.5,-0.2917272727272727,0.20081818181818178,under,high,[],win,1.0,0.9090909090909091,2025_13_TB_ARI,TB,ARI
00-0036887,2025,13,receptions,1.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-170.0,0.629,0.629,0.129,0.20081818181818178,0.371,0.629,0.5,0.5,-0.2917272727272727,0.20081818181818178,under,high,[],win,1.0,0.9090909090909091,2025_13_SF_CLE,SF,CLE
00-0033873,2025,13,completions,24.5,23.0,synthetic,under,-110,0.5238095238095238,0.5,-169.0,0.6285829159288959,0.6285829159288959,0.12858291592889592,0.2000219304097104,0.3714170840711041,0.6285829159288959,0.5,0.5,-0.29093102131880133,0.2000219304097104,under,high,[],win,1.0,0.9090909090909091,2025_13_KC_DAL,KC,DAL
00-0036139,2025,13,rushing_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-168.0,0.6274574297643571,0.6274574297643571,0.12745742976435714,0.19787327500468177,0.3725425702356428,0.6274574297643571,0.5,0.5,-0.28878236591377276,0.19787327500468177,under,high,[],win,1.0,0.9090909090909091,2025_13_CAR_LA,CAR,LA
00-0033955,2025,13,carries,2.5,6.0,synthetic,over,-110,0.5238095238095238,0.5,-168.0,0.6272763508249685,0.6272763508249685,0.12727635082496846,0.19752757884766703,0.6272763508249685,0.37272364917503154,0.5,0.5,0.19752757884766703,-0.28843666975675797,over,high,[],win,1.0,0.9090909090909091,2025_13_WAS_DEN,WAS,DEN
00-0038840,2025,13,receptions,0.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-168.0,0.627,0.627,0.127,0.19699999999999995,0.627,0.373,0.5,0.5,0.19699999999999995,-0.28790909090909095,over,high,[],loss,1.0,-1.0,2025_13_CAR_LA,CAR,LA
00-0039798,2025,13,rushing_yards,23.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-168.0,0.6268926217264428,0.6268926217264428,0.12689262172644278,0.19679500511411796,0.3731073782735572,0.6268926217264428,0.5,0.5,-0.28770409602320896,0.19679500511411796,under,high,[],win,1.0,0.9090909090909091,2025_13_NYJ_ATL,NYJ,ATL
00-0037157,2025,13,rushing_yards,22.5,62.0,synthetic,over,-110,0.5238095238095238,0.5,-168.0,0.6266804929829718,0.6266804929829718,0.1266804929829718,0.19639003205840067,0.6266804929829718,0.3733195070170282,0.5,0.5,0.19639003205840067,-0.2872991229674916,over,high,[],win,1.0,0.9090909090909091,2025_13_ARI_TB,ARI,TB
00-0032764,2025,13,carries,19.5,10.0,synthetic,under,-110,0.5238095238095238,0.5,-168.0,0.6265657968419471,0.6265657968419471,0.12656579684194713,0.19617106669826267,0.3734342031580529,0.6265657968419471,0.5,0.5,-0.28708015760735356,0.19617106669826267,under,high,[],win,1.0,0.9090909090909091,2025_13_BAL_CIN,BAL,CIN
00-0039040,2025,13,rushing_tds,0.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-168.0,0.6264098670941365,0.6264098670941365,0.12640986709413649,0.19587338263426057,0.37359013290586346,0.6264098670941365,0.5,0.5,-0.2867824735433515,0.19587338263426057,under,high,[],loss,1.0,-1.0,2025_13_MIA_NO,MIA,NO
00-0037742,2025,13,receiving_yards,23.5,5.0,synthetic,under,-110,0.5238095238095238,0.5,-167.0,0.6257585980866458,0.6257585980866458,0.1257585980866458,0.19463005089268737,0.3742414019133542,0.6257585980866458,0.5,0.5,-0.28553914180177836,0.19463005089268737,under,high,[],win,1.0,0.9090909090909091,2025_13_WAS_DEN,WAS,DEN
00-0036275,2025,13,carries,13.5,18.0,synthetic,under,-110,0.5238095238095238,0.5,-167.0,0.6250868410628835,0.6250868410628835,0.12508684106288348,0.1933476056655048,0.3749131589371165,0.6250868410628835,0.5,0.5,-0.28425669657459574,0.1933476056655048,under,high,[],loss,1.0,-1.0,2025_13_CHI_PHI,CHI,PHI
00-0036997,2025,13,rushing_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-166.0,0.6246417364145881,0.6246417364145881,0.12464173641458809,0.19249786042785,0.3753582635854119,0.6246417364145881,0.5,0.5,-0.2834069513369409,0.19249786042785,under,high,[],win,1.0,0.9090909090909091,2025_13_DAL_KC,DAL,KC
00-0036841,2025,13,receiving_yards,11.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-166.0,0.6234104338185199,0.6234104338185199,0.1234104338185199,0.1901471918353561,0.6234104338185199,0.3765895661814801,0.5,0.5,0.1901471918353561,-0.2810562827444471,over,high,[],loss,1.0,-1.0,2025_13_JAX_TEN,JAX,TEN
00-0039150,2025,13,passing_tds,1.5,3.0,synthetic,under,-110,0.5238095238095238,0.5,-165.0,0.623239006006469,0.623239006006469,0.12323900600646898,0.1898199205578044,0.3767609939935311,0.623239006006469,0.5,0.5,-0.2807290114668953,0.1898199205578044,under,high,[],loss,1.0,-1.0,2025_13_CAR_LA,CAR,LA
00-0031588,2025,13,receptions,4.5,3.0,synthetic,under,-110,0.5238095238095238,0.5,-165.0,0.623,0.623,0.123,0.1893636363636363,0.377,0.623,0.5,0.5,-0.2802727272727273,0.1893636363636363,under,high,[],win,1.0,0.9090909090909091,2025_13_NE_NYG,NE,NYG
00-0033119,2025,13,rushing_yards,13.5,16.0,synthetic,over,-110,0.5238095238095238,0.5,-165.0,0.6225552342446381,0.6225552342446381,0.1225552342446381,0.18851453810340002,0.6225552342446381,0.3774447657553619,0.5,0.5,0.18851453810340002,-0.2794236290124909,over,high,[],win,1.0,0.9090909090909091,2025_13_ARI_TB,ARI,TB
00-0039916,2025,13,receptions,3.5,2.0,synthetic,under,-110,0.5238095238095238,0.5,-165.0,0.622,0.622,0.122,0.18745454545454543,0.378,0.622,0.5,0.5,-0.27836363636363637,0.18745454545454543,under,high,[],win,1.0,0.9090909090909091,2025_13_SF_CLE,SF,CLE
00-0037563,2025,13,rushing_yards,12.5,47.0,synthetic,under,-110,0.5238095238095238,0.5,-164.0,0.6218772838422805,0.6218772838422805,0.12187728384228047,0.18722026915344447,0.37812271615771953,0.6218772838422805,0.5,0.5,-0.27812936006253547,0.18722026915344447,under,high,[],loss,1.0,-1.0,2025_13_DAL_KC,DAL,KC
00-0036900,2025,13,receiving_yards,98.5,110.0,synthetic,under,-110,0.5238095238095238,0.5,-164.0,0.6211203616116787,0.6211203616116787,0.12112036161167872,0.18577523580411393,0.3788796383883213,0.6211203616116787,0.5,0.5,-0.2766843267132048,0.18577523580411393,under,high,[],loss,1.0,-1.0,2025_13_CIN_BAL,CIN,BAL
00-0038619,2025,13,receiving_yards,36.5,29.0,synthetic,under,-110,0.5238095238095238,0.5,-163.0,0.6201942502328404,0.6201942502328404,0.12019425023284036,0.18400720498996792,0.37980574976715964,0.6201942502328404,0.5,0.5,-0.27491629589905886,0.18400720498996792,under,high,[],win,1.0,0.9090909090909091,2025_13_CIN_BAL,CIN,BAL
00-0033857,2025,13,receptions,1.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-163.0,0.62,0.62,0.12,0.1836363636363636,0.38,0.62,0.5,0.5,-0.27454545454545454,0.1836363636363636,under,high,[],win,1.0,0.9090909090909091,2025_13_KC_DAL,KC,DAL
00-0039874,2025,13,carries,5.5,3.0,synthetic,under,-110,0.5238095238095238,0.5,-163.0,0.619697939524771,0.619697939524771,0.11969793952477104,0.18305970272910832,0.3803020604752289,0.619697939524771,0.5,0.5,-0.2739687936381993,0.18305970272910832,under,high,[],win,1.0,0.9090909090909091,2025_13_MIA_NO,MIA,NO
00-0039391,2025,13,rushing_yards,63.5,126.0,synthetic,under,-110,0.5238095238095238,0.5,-163.0,0.6196439284055264,0.6196439284055264,0.1196439284055264,0.18295659059236857,0.3803560715944736,0.6196439284055264,0.5,0.5,-0.2738656815014595,0.18295659059236857,under,high,[],loss,1.0,-1.0,2025_13_LAC_LV,LAC,LV
00-0038994,2025,13,receiving_yards,25.5,36.0,synthetic,over,-110,0.5238095238095238,0.5,-163.0,0.6193833601134959,0.6193833601134959,0.11938336011349593,0.1824591420348558,0.6193833601134959,0.38061663988650407,0.5,0.5,0.1824591420348558,-0.2733682329439468,over,high,[],win,1.0,0.9090909090909091,2025_13_MIN_SEA,MIN,SEA
00-0040730,2025,13,rushing_yards,22.5,35.0,synthetic,under,-110,0.5238095238095238,0.5,-163.0,0.6191594806184303,0.6191594806184303,0.11915948061843029,0.1820317357260942,0.3808405193815697,0.6191594806184303,0.5,0.5,-0.2729408266351851,0.1820317357260942,under,high,[],loss,1.0,-1.0,2025_13_DEN_WAS,DEN,WAS
00-0039746,2025,13,carries,1.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-162.0,0.6190131408920467,0.6190131408920467,0.11901314089204673,0.18175235988481642,0.6190131408920467,0.38098685910795327,0.5,0.5,0.18175235988481642,-0.2726614507939074,over,high,[],loss,1.0,-1.0,2025_13_PHI_CHI,PHI,CHI
00-0037091,2025,13,receptions,0.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-162.0,0.619,0.619,0.119,0.18172727272727274,0.619,0.381,0.5,0.5,0.18172727272727274,-0.2726363636363636,over,high,[],loss,1.0,-1.0,2025_13_GB_DET,GB,DET
00-0037157,2025,13,carries,8.5,11.0,synthetic,under,-110,0.5238095238095238,0.5,-162.0,0.6187319315940809,0.6187319315940809,0.11873193159408091,0.18121550577051804,0.38126806840591915,0.6187319315940809,0.5,0.5,-0.272124596679609,0.18121550577051804,under,high,[],loss,1.0,-1.0,2025_13_ARI_TB,ARI,TB
00-0038606,2025,13,receiving_yards,53.5,26.0,synthetic,under,-110,0.5238095238095238,0.5,-162.0,0.6186091822907956,0.6186091822907956,0.11860918229079565,0.18098116619151894,0.38139081770920435,0.6186091822907956,0.5,0.5,-0.2718902571006099,0.18098116619151894,under,high,[],win,1.0,0.9090909090909091,2025_13_JAX_TEN,JAX,TEN
00-0037664,2025,13,receiving_yards,73.5,78.0,synthetic,under,-110,0.5238095238095238,0.5,-162.0,0.6185317221105433,0.6185317221105433,0.1185317221105433,0.1808332876655826,0.3814682778894567,0.6185317221105433,0.5,0.5,-0.2717423785746736,0.1808332876655826,under,high,[],loss,1.0,-1.0,2025_13_IND_HOU,IND,HOU
00-0030564,2025,13,receiving_yards,10.5,25.0,synthetic,over,-110,0.5238095238095238,0.5,-162.0,0.61848123683415,0.61848123683415,0.11848123683415002,0.18073690668337727,0.61848123683415,0.38151876316585,0.5,0.5,0.18073690668337727,-0.2716459975924682,over,high,[],win,1.0,0.9090909090909091,2025_13_BAL_CIN,BAL,CIN
00-0037838,2025,13,receptions,2.5,5.0,synthetic,under,-110,0.5238095238095238,0.5,-162.0,0.618,0.618,0.118,0.17981818181818177,0.382,0.618,0.5,0.5,-0.2707272727272727,0.17981818181818177,under,high,[],loss,1.0,-1.0,2025_13_BAL_CIN,BAL,CIN
00-0040198,2025,13,rushing_yards,23.5,10.0,synthetic,under,-110,0.5238095238095238,0.5,-161.0,0.6174653847128698,0.6174653847128698,0.11746538471286982,0.1787975526336606,0.3825346152871302,0.6174653847128698,0.5,0.5,-0.2697066435427515,0.1787975526336606,under,high,[],win,1.0,0.9090909090909091,2025_13_MIA_NO,MIA,NO
00-0037664,2025,13,receiving_tds,0.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-161.0,0.6168915381827829,0.6168915381827829,0.11689153818278286,0.1777020274398582,0.3831084618172171,0.6168915381827829,0.5,0.5,-0.2686111183489492,0.1777020274398582,under,high,[],loss,1.0,-1.0,2025_13_IND_HOU,IND,HOU
00-0036139,2025,13,receiving_yards,28.5,21.0,synthetic,under,-110,0.5238095238095238,0.5,-160.0,0.6149601138746469,0.6149601138746469,0.11496011387464689,0.17401476285159856,0.3850398861253531,0.6149601138746469,0.5,0.5,-0.2649238537606895,0.17401476285159856,under,high,[],win,1.0,0.9090909090909091,2025_13_CAR_LA,CAR,LA
00-0037248,2025,13,receiving_yards,28.5,33.0,synthetic,under,-110,0.5238095238095238,0.5,-160.0,0.6149601138746469,0.6149601138746469,0.11496011387464689,0.17401476285159856,0.3850398861253531,0.6149601138746469,0.5,0.5,-0.2649238537606895,0.17401476285159856,under,high,[],loss,1.0,-1.0,2025_13_BUF_PIT,BUF,PIT
00-0034771,2025,13,interceptions,0.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-160.0,0.6146717239810053,0.6146717239810053,0.11467172398100534,0.17346420032737375,0.38532827601899466,0.6146717239810053,0.5,0.5,-0.26437329123646475,0.17346420032737375,under,high,[],loss,1.0,-1.0,2025_13_PIT_BUF,PIT,BUF
00-0038558,2025,13,receiving_yards,36.5,45.0,synthetic,under,-110,0.5238095238095238,0.5,-159.0,0.6146000650143217,0.6146000650143217,0.11460006501432174,0.17332739684552334,0.38539993498567826,0.6146000650143217,0.5,0.5,-0.2642364877546142,0.17332739684552334,under,high,[],loss,1.0,-1.0,2025_13_PIT_BUF,PIT,BUF
00-0036963,2025,13,receptions,6.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-159.0,0.614,0.614,0.11399999999999999,0.1721818181818181,0.386,0.614,0.5,0.5,-0.2630909090909091,0.1721818181818181,under,high,[],win,1.0,0.9090909090909091,2025_13_DET_GB,DET,GB
00-0038839,2025,13,receptions,1.5,2.0,synthetic,under,-110,0.5238095238095238,0.5,-159.0,0.614,0.614,0.11399999999999999,0.1721818181818181,0.386,0.614,0.5,0.5,-0.2630909090909091,0.1721818181818181,under,high,[],loss,1.0,-1.0,2025_13_CIN_BAL,CIN,BAL
00-0038794,2025,13,carries,6.5,6.0,synthetic,under,-110,0.5238095238095238,0.5,-159.0,0.6139353632625248,0.6139353632625248,0.11393536326252485,0.1720584207739111,0.3860646367374751,0.6139353632625248,0.5,0.5,-0.26296751168300203,0.1720584207739111,under,high,[],win,1.0,0.9090909090909091,2025_13_DEN_WAS,DEN,WAS
00-0031236,2025,13,receiving_yards,15.5,13.0,synthetic,under,-110,0.5238095238095238,0.5,-158.0,0.6130977695419556,0.6130977695419556,0.1130977695419556,0.17045937821646073,0.3869022304580444,0.6130977695419556,0.5,0.5,-0.2613684691255516,0.17045937821646073,under,high,[],win,1.0,0.9090909090909091,2025_13_BUF_PIT,BUF,PIT
00-0040729,2025,13,receptions,0.5,2.0,synthetic,over,-110,0.5238095238095238,0.5,-158.0,0.613,0.613,0.11299999999999999,0.17027272727272724,0.613,0.387,0.5,0.5,0.17027272727272724,-0.2611818181818182,over,high,[],win,1.0,0.9090909090909091,2025_13_LV_LAC,LV,LAC
00-0040124,2025,13,receiving_tds,0.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-158.0,0.6124959855353719,0.6124959855353719,0.11249598553537188,0.16931051784025541,0.3875040144646281,0.6124959855353719,0.5,0.5,-0.2602196087493463,0.16931051784025541,under,high,[],loss,1.0,-1.0,2025_13_CAR_LA,CAR,LA
00-0036912,2025,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-158.0,0.612478564934983,0.612478564934983,0.11247856493498298,0.169277260330422,0.387521435065017,0.612478564934983,0.5,0.5,-0.260186351239513,0.169277260330422,under,high,[],win,1.0,0.9090909090909091,2025_13_PHI_CHI,PHI,CHI
00-0040583,2025,13,rushing_yards,52.5,64.0,synthetic,under,-110,0.5238095238095238,0.5,-158.0,0.6120038988151821,0.6120038988151821,0.11200389881518213,0.16837107955625674,0.38799610118481787,0.6120038988151821,0.5,0.5,-0.25928017046534774,0.16837107955625674,under,high,[],loss,1.0,-1.0,2025_13_HOU_IND,HOU,IND
00-0035876,2025,13,receiving_yards,4.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-157.0,0.6113358098340891,0.6113358098340891,0.11133580983408908,0.16709563695598828,0.6113358098340891,0.3886641901659109,0.5,0.5,0.16709563695598828,-0.25800472786507916,over,high,[],loss,1.0,-1.0,2025_13_ARI_TB,ARI,TB
00-0038621,2025,13,receptions,2.5,3.0,synthetic,under,-110,0.5238095238095238,0.5,-157.0,0.611,0.611,0.11099999999999999,0.1664545454545454,0.389,0.611,0.5,0.5,-0.25736363636363635,0.1664545454545454,under,high,[],loss,1.0,-1.0,2025_13_NE_NYG,NE,NYG
00-0039623,2025,13,receptions,0.5,3.0,synthetic,over,-110,0.5238095238095238,0.5,-157.0,0.611,0.611,0.11099999999999999,0.1664545454545454,0.611,0.389,0.5,0.5,0.1664545454545454,-0.25736363636363635,over,high,[],win,1.0,0.9090909090909091,2025_13_NO_MIA,NO,MIA
00-0037263,2025,13,rushing_yards,29.5,20.0,synthetic,under,-110,0.5238095238095238,0.5,-157.0,0.6103482958391624,0.6103482958391624,0.11034829583916239,0.16521038296567359,0.3896517041608376,0.6103482958391624,0.5,0.5,-0.2561194738747646,0.16521038296567359,under,high,[],win,1.0,0.9090909090909091,2025_13_ATL_NYJ,ATL,NYJ
00-0038542,2025,13,rushing_tds,0.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-157.0,0.6103240702417023,0.6103240702417023,0.11032407024170232,0.1651641340977953,0.3896759297582976,0.6103240702417023,0.5,0.5,-0.2560732250068863,0.1651641340977953,under,high,[],loss,1.0,-1.0,2025_13_ATL_NYJ,ATL,NYJ
00-0037834,2025,13,completions,22.5,16.0,synthetic,under,-110,0.5238095238095238,0.5,-157.0,0.6102049615388816,0.6102049615388816,0.1102049615388816,0.1649367447560467,0.3897950384611184,0.6102049615388816,0.5,0.5,-0.2558458356651376,0.1649367447560467,under,high,[],win,1.0,0.9090909090909091,2025_13_SF_CLE,SF,CLE
00-0035645,2025,13,receptions,0.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-156.0,0.61,0.61,0.10999999999999999,0.16454545454545455,0.61,0.39,0.5,0.5,0.16454545454545455,-0.25545454545454543,over,high,[],loss,1.0,-1.0,2025_13_NYG_NE,NYG,NE
00-0039356,2025,13,receptions,2.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-156.0,0.61,0.61,0.10999999999999999,0.16454545454545455,0.39,0.61,0.5,0.5,-0.25545454545454543,0.16454545454545455,under,high,[],win,1.0,0.9090909090909091,2025_13_CAR_LA,CAR,LA
00-0032764,2025,13,receiving_yards,13.5,44.0,synthetic,over,-110,0.5238095238095238,0.5,-156.0,0.6098854858632113,0.6098854858632113,0.10988548586321134,0.1643268366479489,0.6098854858632113,0.39011451413678866,0.5,0.5,0.1643268366479489,-0.25523592755703983,over,high,[],win,1.0,0.9090909090909091,2025_13_BAL_CIN,BAL,CIN
00-0039849,2025,13,receiving_yards,54.5,69.0,synthetic,under,-110,0.5238095238095238,0.5,-156.0,0.6097982617734445,0.6097982617734445,0.10979826177344454,0.1641603179311214,0.39020173822655546,0.6097982617734445,0.5,0.5,-0.2550694088402123,0.1641603179311214,under,high,[],loss,1.0,-1.0,2025_13_ARI_TB,ARI,TB
00-0034844,2025,13,rushing_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-156.0,0.6091637093988101,0.6091637093988101,0.10916370939881015,0.16294889976136484,0.39083629060118985,0.6091637093988101,0.5,0.5,-0.2538579906704557,0.16294889976136484,under,high,[],win,1.0,0.9090909090909091,2025_13_PHI_CHI,PHI,CHI
00-0036972,2025,13,completions,17.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-156.0,0.609062359213137,0.609062359213137,0.109062359213137,0.16275541304326158,0.609062359213137,0.390937640786863,0.5,0.5,0.16275541304326158,-0.25366450395235246,over,high,[],loss,1.0,-1.0,2025_13_SF_CLE,SF,CLE
00-0038994,2025,13,receptions,1.5,5.0,synthetic,over,-110,0.5238095238095238,0.5,-156.0,0.609,0.609,0.10899999999999999,0.16263636363636358,0.609,0.391,0.5,0.5,0.16263636363636358,-0.2535454545454545,over,high,[],win,1.0,0.9090909090909091,2025_13_MIN_SEA,MIN,SEA
00-0037248,2025,13,rushing_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-156.0,0.6086992704754226,0.6086992704754226,0.1086992704754226,0.16206224363489763,0.39130072952457734,0.6086992704754226,0.5,0.5,-0.2529713345439887,0.16206224363489763,under,high,[],win,1.0,0.9090909090909091,2025_13_BUF_PIT,BUF,PIT
00-0037594,2025,13,rushing_yards,2.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-155.0,0.6082389475772791,0.6082389475772791,0.10823894757727914,0.16118344537480567,0.6082389475772791,0.39176105242272086,0.5,0.5,0.16118344537480567,-0.25209253628389655,over,high,[],loss,1.0,-1.0,2025_13_TEN_JAX,TEN,JAX
00-0036924,2025,13,rushing_yards,12.5,17.0,synthetic,over,-110,0.5238095238095238,0.5,-155.0,0.6080105584632896,0.6080105584632896,0.10801055846328955,0.16074742979355272,0.6080105584632896,0.39198944153671045,0.5,0.5,0.16074742979355272,-0.2516565207026437,over,high,[],win,1.0,0.9090909090909091,2025_13_ARI_TB,ARI,TB
00-0038543,2025,13,receptions,7.5,2.0,synthetic,under,-110,0.5238095238095238,0.5,-155.0,0.608,0.608,0.10799999999999998,0.16072727272727272,0.392,0.608,0.5,0.5,-0.2516363636363636,0.16072727272727272,under,high,[],win,1.0,0.9090909090909091,2025_13_SEA_MIN,SEA,MIN
00-0040237,2025,13,receiving_yards,28.5,5.0,synthetic,over,-110,0.5238095238095238,0.5,-155.0,0.6078226473630703,0.6078226473630703,0.10782264736307035,0.16038869042040704,0.6078226473630703,0.39217735263692965,0.5,0.5,0.16038869042040704,-0.2512977813294979,over,high,[],loss,1.0,-1.0,2025_13_TB_ARI,TB,ARI
00-0035229,2025,13,receptions,2.5,6.0,synthetic,under,-110,0.5238095238095238,0.5,-154.0,0.607,0.607,0.10699999999999998,0.15881818181818175,0.393,0.607,0.5,0.5,-0.2497272727272727,0.15881818181818175,under,high,[],loss,1.0,-1.0,2025_13_MIN_SEA,MIN,SEA
00-0035710,2025,13,passing_yards,262.5,201.0,synthetic,under,-110,0.5238095238095238,0.5,-154.0,0.607,0.607,0.10699999999999998,0.15881818181818175,0.393,0.607,0.5,0.5,-0.2497272727272727,0.15881818181818175,under,high,[],win,1.0,0.9090909090909091,2025_13_IND_HOU,IND,HOU
00-0040669,2025,13,receptions,0.5,2.0,synthetic,over,-110,0.5238095238095238,0.5,-154.0,0.607,0.607,0.10699999999999998,0.15881818181818175,0.607,0.393,0.5,0.5,0.15881818181818175,-0.2497272727272727,over,high,[],win,1.0,0.9090909090909091,2025_13_DET_GB,DET,GB
00-0036139,2025,13,rushing_yards,66.5,58.0,synthetic,under,-110,0.5238095238095238,0.5,-154.0,0.6066751079823487,0.6066751079823487,0.1066751079823487,0.15819793342084754,0.3933248920176513,0.6066751079823487,0.5,0.5,-0.24910702432993842,0.15819793342084754,under,high,[],win,1.0,0.9090909090909091,2025_13_CAR_LA,CAR,LA
00-0037664,2025,13,receptions,3.5,4.0,synthetic,under,-110,0.5238095238095238,0.5,-154.0,0.606,0.606,0.10599999999999998,0.1569090909090909,0.394,0.606,0.5,0.5,-0.24781818181818177,0.1569090909090909,under,high,[],loss,1.0,-1.0,2025_13_IND_HOU,IND,HOU
00-0038465,2025,13,receptions,1.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-154.0,0.606,0.606,0.10599999999999998,0.1569090909090909,0.394,0.606,0.5,0.5,-0.24781818181818177,0.1569090909090909,under,high,[],win,1.0,0.9090909090909091,2025_13_GB_DET,GB,DET
00-0039451,2025,13,receiving_yards,9.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-154.0,0.6056795386753926,0.6056795386753926,0.10567953867539259,0.15629730110756768,0.6056795386753926,0.3943204613246074,0.5,0.5,0.15629730110756768,-0.24720639201665862,over,high,[],loss,1.0,-1.0,2025_13_NYJ_ATL,NYJ,ATL
