player_id,season,week,stat,line,actual_value,book,selected_side,selected_odds,selected_book_implied_prob,selected_fair_american,selected_raw_prob,selected_prob,selected_edge,result,stake_units,profit_units,game_id,recent_team,opponent_team 
00-0038394,2024,13,receiving_yards,3.5,7.0,synthetic,over,-110,0.5238095238095238,-792.0,0.8879291573860224,0.8879291573860224,0.36411963357649857,win,1.0,0.9090909090909091,2024_13_IND_NE,IND,NE
00-0035704,2024,13,rushing_yards,4.5,57.0,synthetic,over,-110,0.5238095238095238,-789.0,0.8874902002642078,0.8874902002642078,0.36368067645468394,win,1.0,0.9090909090909091,2024_13_NYG_DAL,NYG,DAL
00-0036264,2024,13,rushing_yards,4.5,0.0,synthetic,over,-110,0.5238095238095238,-789.0,0.8874902002642078,0.8874902002642078,0.36368067645468394,loss,1.0,-1.0,2024_13_GB_MIA,GB,MIA
00-0038976,2024,13,rushing_yards,4.5,4.0,synthetic,over,-110,0.5238095238095238,-789.0,0.8874902002642078,0.8874902002642078,0.36368067645468394,loss,1.0,-1.0,2024_13_DEN_CLE,DEN,CLE
00-0039920,2024,13,rushing_yards,4.5,8.0,synthetic,over,-110,0.5238095238095238,-789.0,0.8874902002642078,0.8874902002642078,0.36368067645468394,win,1.0,0.9090909090909091,2024_13_NYJ_SEA,NYJ,SEA
00-0034827,2024,13,receptions,5.5,8.0,synthetic,under,-110,0.5238095238095238,-772.0,0.8853835270837316,0.8853835270837316,0.36157400327420774,loss,1.0,-1.0,2024_13_CHI_DET,CHI,DET
00-0030578,2024,13,receiving_yards,4.5,37.0,synthetic,over,-110,0.5238095238095238,-767.0,0.8846628373474623,0.8846628373474623,0.3608533135379385,win,1.0,0.9090909090909091,2024_13_PIT_CIN,PIT,CIN
00-0039363,2024,13,receiving_yards,4.5,-3.0,synthetic,over,-110,0.5238095238095238,-767.0,0.8846628373474623,0.8846628373474623,0.3608533135379385,loss,1.0,-1.0,2024_13_SF_BUF,SF,BUF
00-0038542,2024,13,carries,16.5,26.0,synthetic,under,-110,0.5238095238095238,-763.0,0.8840897852124959,0.8840897852124959,0.3602802614029721,loss,1.0,-1.0,2024_13_ATL_LAC,ATL,LAC
00-0039062,2024,13,receptions,0.5,1.0,synthetic,over,-110,0.5238095238095238,-761.0,0.8838539002600725,0.8838539002600725,0.36004437645054865,win,1.0,0.9090909090909091,2024_13_DAL_NYG,DAL,NYG
00-0038783,2024,13,receiving_yards,3.5,16.0,synthetic,over,-110,0.5238095238095238,-727.0,0.8790288766537141,0.8790288766537141,0.35521935284419026,win,1.0,0.9090909090909091,2024_13_DEN_CLE,DEN,CLE
00-0035500,2024,13,receiving_yards,3.5,1.0,synthetic,over,-110,0.5238095238095238,-724.0,0.878661500287232,0.878661500287232,0.35485197647770816,loss,1.0,-1.0,2024_13_ARI_MIN,ARI,MIN
00-0033357,2024,13,receptions,4.5,5.0,synthetic,under,-110,0.5238095238095238,-718.0,0.8777788017882568,0.8777788017882568,0.353969277978733,loss,1.0,-1.0,2024_13_NO_LA,NO,LA
00-0036900,2024,13,receptions,8.5,6.0,synthetic,under,-110,0.5238095238095238,-713.0,0.8770545759662559,0.8770545759662559,0.3532450521567321,win,1.0,0.9090909090909091,2024_13_CIN_PIT,CIN,PIT
00-0033106,2024,13,interceptions,1.5,0.0,synthetic,under,-110,0.5238095238095238,-711.0,0.8767387057265638,0.8767387057265638,0.3529291819170399,win,1.0,0.9090909090909091,2024_13_DET_CHI,DET,CHI
00-0034348,2024,13,receptions,7.5,6.0,synthetic,under,-110,0.5238095238095238,-709.0,0.876347923713045,0.876347923713045,0.3525383999035212,win,1.0,0.9090909090909091,2024_13_DEN_CLE,DEN,CLE
00-0036980,2024,13,receptions,5.5,8.0,synthetic,under,-110,0.5238095238095238,-701.0,0.875112223907846,0.875112223907846,0.3513027000983222,loss,1.0,-1.0,2024_13_CLE_DEN,CLE,DEN
00-0036139,2024,13,carries,13.5,22.0,synthetic,under,-110,0.5238095238095238,-695.0,0.8741623089684076,0.8741623089684076,0.3503527851588838,loss,1.0,-1.0,2024_13_DAL_NYG,DAL,NYG
00-0039851,2024,13,interceptions,1.5,1.0,synthetic,under,-110,0.5238095238095238,-694.0,0.8740753359921212,0.8740753359921212,0.35026581218259734,win,1.0,0.9090909090909091,2024_13_NE_IND,NE,IND
00-0039912,2024,13,receiving_yards,4.5,3.0,synthetic,over,-110,0.5238095238095238,-690.0,0.8733611493885798,0.8733611493885798,0.34955162557905595,loss,1.0,-1.0,2024_13_WAS_TEN,WAS,TEN
00-0036358,2024,13,receptions,8.5,2.0,synthetic,under,-110,0.5238095238095238,-682.0,0.8721717517039091,0.8721717517039091,0.3483622278943853,win,1.0,0.9090909090909091,2024_13_DAL_NYG,DAL,NYG
00-0034975,2024,13,carries,3.5,3.0,synthetic,over,-110,0.5238095238095238,-679.0,0.87169209135966,0.87169209135966,0.34788256755013613,loss,1.0,-1.0,2024_13_BAL_PHI,BAL,PHI
00-0031585,2024,13,receiving_yards,4.5,21.0,synthetic,over,-110,0.5238095238095238,-666.0,0.8695235427469448,0.8695235427469448,0.34571401893742093,win,1.0,0.9090909090909091,2024_13_PIT_CIN,PIT,CIN
00-0034857,2024,13,interceptions,1.5,0.0,synthetic,under,-110,0.5238095238095238,-659.0,0.8681625405090666,0.8681625405090666,0.34435301669954277,win,1.0,0.9090909090909091,2024_13_BUF_SF,BUF,SF
00-0035644,2024,13,receptions,4.5,3.0,synthetic,under,-110,0.5238095238095238,-658.0,0.8680924293576673,0.8680924293576673,0.34428290554814345,win,1.0,0.9090909090909091,2024_13_SEA_NYJ,SEA,NYJ
00-0038994,2024,13,receiving_yards,72.5,54.0,synthetic,under,-110,0.5238095238095238,-658.0,0.8680586836756014,0.8680586836756014,0.3442491598660775,win,1.0,0.9090909090909091,2024_13_MIN_ARI,MIN,ARI
00-0033881,2024,13,receptions,5.5,7.0,synthetic,under,-110,0.5238095238095238,-657.0,0.8678896566320307,0.8678896566320307,0.3440801328225068,loss,1.0,-1.0,2024_13_JAX_HOU,JAX,HOU
00-0037834,2024,13,interceptions,1.5,0.0,synthetic,under,-110,0.5238095238095238,-647.0,0.8661305595599982,0.8661305595599982,0.34232103575047435,win,1.0,0.9090909090909091,2024_13_SF_BUF,SF,BUF
00-0030279,2024,13,receptions,5.5,5.0,synthetic,under,-110,0.5238095238095238,-642.0,0.865158572918021,0.865158572918021,0.34134904910849717,win,1.0,0.9090909090909091,2024_13_CHI_DET,CHI,DET
00-0036971,2024,13,interceptions,1.5,1.0,synthetic,under,-110,0.5238095238095238,-640.0,0.864867207003152,0.864867207003152,0.34105768319362817,win,1.0,0.9090909090909091,2024_13_JAX_HOU,JAX,HOU
00-0036407,2024,13,receiving_yards,94.5,235.0,synthetic,under,-110,0.5238095238095238,-636.0,0.8640689511260482,0.8640689511260482,0.34025942731652437,loss,1.0,-1.0,2024_13_CLE_DEN,CLE,DEN
00-0029263,2024,13,rushing_yards,5.5,3.0,synthetic,over,-110,0.5238095238095238,-635.0,0.8638928903859253,0.8638928903859253,0.3400833665764015,loss,1.0,-1.0,2024_13_PIT_CIN,PIT,CIN
00-0033106,2024,13,rushing_yards,5.5,1.0,synthetic,over,-110,0.5238095238095238,-635.0,0.8638928903859253,0.8638928903859253,0.3400833665764015,loss,1.0,-1.0,2024_13_DET_CHI,DET,CHI
00-0034827,2024,13,rushing_yards,5.5,0.0,synthetic,over,-110,0.5238095238095238,-635.0,0.8638928903859253,0.8638928903859253,0.3400833665764015,loss,1.0,-1.0,2024_13_CHI_DET,CHI,DET
00-0034960,2024,13,rushing_yards,5.5,0.0,synthetic,over,-110,0.5238095238095238,-635.0,0.8638928903859253,0.8638928903859253,0.3400833665764015,loss,1.0,-1.0,2024_13_LV_KC,LV,KC
00-0038496,2024,13,receiving_yards,4.5,-1.0,synthetic,over,-110,0.5238095238095238,-618.0,0.8607711756792894,0.8607711756792894,0.33696165186976557,loss,1.0,-1.0,2024_13_NYJ_SEA,NYJ,SEA
00-0039920,2024,13,receiving_yards,4.5,0.0,synthetic,over,-110,0.5238095238095238,-618.0,0.8607518882320567,0.8607518882320567,0.3369423644225329,loss,1.0,-1.0,2024_13_NYJ_SEA,NYJ,SEA
00-0033045,2024,13,receiving_yards,5.5,0.0,synthetic,over,-110,0.5238095238095238,-616.0,0.8602961831472697,0.8602961831472697,0.3364866593377459,loss,1.0,-1.0,2024_13_DAL_NYG,DAL,NYG
00-0036223,2024,13,receiving_yards,5.5,7.0,synthetic,over,-110,0.5238095238095238,-616.0,0.8602961831472697,0.8602961831472697,0.3364866593377459,win,1.0,0.9090909090909091,2024_13_IND_NE,IND,NE
00-0038705,2024,13,receiving_yards,5.5,3.0,synthetic,over,-110,0.5238095238095238,-616.0,0.8602961831472697,0.8602961831472697,0.3364866593377459,loss,1.0,-1.0,2024_13_ARI_MIN,ARI,MIN
00-0033858,2024,13,receptions,5.5,10.0,synthetic,under,-110,0.5238095238095238,-615.0,0.8600606753213205,0.8600606753213205,0.33625115151179663,loss,1.0,-1.0,2024_13_MIA_GB,MIA,GB
00-0039391,2024,13,carries,4.5,4.0,synthetic,over,-110,0.5238095238095238,-613.0,0.8597206437779055,0.8597206437779055,0.33591111996838163,loss,1.0,-1.0,2024_13_LAC_ATL,LAC,ATL
00-0034796,2024,13,carries,5.5,8.0,synthetic,over,-110,0.5238095238095238,-612.0,0.859537621380633,0.859537621380633,0.3357280975711092,win,1.0,0.9090909090909091,2024_13_BAL_PHI,BAL,PHI
00-0034869,2024,13,carries,5.5,4.0,synthetic,over,-110,0.5238095238095238,-612.0,0.859537621380633,0.859537621380633,0.3357280975711092,loss,1.0,-1.0,2024_13_MIN_ARI,MIN,ARI
00-0036355,2024,13,carries,5.5,5.0,synthetic,over,-110,0.5238095238095238,-612.0,0.859537621380633,0.859537621380633,0.3357280975711092,loss,1.0,-1.0,2024_13_LAC_ATL,LAC,ATL
00-0036945,2024,13,carries,5.5,1.0,synthetic,over,-110,0.5238095238095238,-612.0,0.859537621380633,0.859537621380633,0.3357280975711092,loss,1.0,-1.0,2024_13_PIT_CIN,PIT,CIN
00-0039152,2024,13,carries,5.5,2.0,synthetic,over,-110,0.5238095238095238,-612.0,0.859537621380633,0.859537621380633,0.3357280975711092,loss,1.0,-1.0,2024_13_TEN_WAS,TEN,WAS
00-0039851,2024,13,carries,5.5,5.0,synthetic,over,-110,0.5238095238095238,-612.0,0.859537621380633,0.859537621380633,0.3357280975711092,loss,1.0,-1.0,2024_13_NE_IND,NE,IND
00-0039918,2024,13,carries,5.5,4.0,synthetic,over,-110,0.5238095238095238,-612.0,0.859537621380633,0.859537621380633,0.3357280975711092,loss,1.0,-1.0,2024_13_CHI_DET,CHI,DET
00-0039424,2024,13,receptions,4.5,1.0,synthetic,under,-110,0.5238095238095238,-608.0,0.8586598444288028,0.8586598444288028,0.334850320619279,win,1.0,0.9090909090909091,2024_13_DEN_CLE,DEN,CLE
00-0036555,2024,13,carries,18.5,12.0,synthetic,under,-110,0.5238095238095238,-602.0,0.8575826093646206,0.8575826093646206,0.33377308555509677,win,1.0,0.9090909090909091,2024_13_CAR_TB,CAR,TB
00-0038589,2024,13,receiving_yards,4.5,3.0,synthetic,over,-110,0.5238095238095238,-600.0,0.8572106055151383,0.8572106055151383,0.33340108170561444,loss,1.0,-1.0,2024_13_TEN_WAS,TEN,WAS
00-0039384,2024,13,carries,15.5,9.0,synthetic,under,-110,0.5238095238095238,-594.0,0.8559866363442167,0.8559866363442167,0.33217711253469284,win,1.0,0.9090909090909091,2024_13_NYG_DAL,NYG,DAL
00-0034869,2024,13,interceptions,1.5,0.0,synthetic,under,-110,0.5238095238095238,-594.0,0.8558997896580187,0.8558997896580187,0.3320902658484949,win,1.0,0.9090909090909091,2024_13_MIN_ARI,MIN,ARI
00-0030565,2024,13,interceptions,1.5,0.0,synthetic,under,-110,0.5238095238095238,-588.0,0.8546999812581484,0.8546999812581484,0.33089045744862455,win,1.0,0.9090909090909091,2024_13_SEA_NYJ,SEA,NYJ
00-0039163,2024,13,interceptions,1.5,0.0,synthetic,under,-110,0.5238095238095238,-580.0,0.852938971271219,0.852938971271219,0.32912944746169515,win,1.0,0.9090909090909091,2024_13_HOU_JAX,HOU,JAX
00-0038120,2024,13,carries,14.5,12.0,synthetic,under,-110,0.5238095238095238,-580.0,0.8528983669726953,0.8528983669726953,0.32908884316317144,win,1.0,0.9090909090909091,2024_13_NYJ_SEA,NYJ,SEA
00-0035250,2024,13,carries,4.5,7.0,synthetic,over,-110,0.5238095238095238,-563.0,0.8491788927509261,0.8491788927509261,0.3253693689414022,win,1.0,0.9090909090909091,2024_13_NYG_DAL,NYG,DAL
00-0033288,2024,13,receiving_yards,89.5,7.0,synthetic,under,-110,0.5238095238095238,-561.0,0.8487957833236139,0.8487957833236139,0.3249862595140901,win,1.0,0.9090909090909091,2024_13_SF_BUF,SF,BUF
00-0037654,2024,13,receiving_yards,5.5,1.0,synthetic,over,-110,0.5238095238095238,-550.0,0.8462579357860255,0.8462579357860255,0.32244841197650165,loss,1.0,-1.0,2024_13_LAC_ATL,LAC,ATL
00-0037744,2024,13,receiving_yards,90.5,96.0,synthetic,under,-110,0.5238095238095238,-550.0,0.8461575905131811,0.8461575905131811,0.32234806670365723,loss,1.0,-1.0,2024_13_ARI_MIN,ARI,MIN
00-0031503,2024,13,interceptions,1.5,3.0,synthetic,under,-110,0.5238095238095238,-545.0,0.8450121450848065,0.8450121450848065,0.32120262127528265,loss,1.0,-1.0,2024_13_CLE_DEN,CLE,DEN
00-0036410,2024,13,receiving_yards,97.5,69.0,synthetic,under,-110,0.5238095238095238,-541.0,0.84408288760094,0.84408288760094,0.32027336379141613,win,1.0,0.9090909090909091,2024_13_CIN_PIT,CIN,PIT
00-0033885,2024,13,receptions,5.5,9.0,synthetic,under,-110,0.5238095238095238,-536.0,0.8428655064549475,0.8428655064549475,0.3190559826454237,loss,1.0,-1.0,2024_13_CLE_DEN,CLE,DEN
00-0037228,2024,13,carries,10.5,3.0,synthetic,under,-110,0.5238095238095238,-532.0,0.8418179885149673,0.8418179885149673,0.3180084647054434,win,1.0,0.9090909090909091,2024_13_PIT_CIN,PIT,CIN
00-0031280,2024,13,rushing_yards,6.5,12.0,synthetic,over,-110,0.5238095238095238,-528.0,0.8408703549587493,0.8408703549587493,0.31706083114922545,win,1.0,0.9090909090909091,2024_13_NO_LA,NO,LA
00-0032385,2024,13,rushing_yards,6.5,0.0,synthetic,over,-110,0.5238095238095238,-528.0,0.8408703549587493,0.8408703549587493,0.31706083114922545,loss,1.0,-1.0,2024_13_TB_CAR,TB,CAR
00-0037276,2024,13,rushing_yards,5.5,2.0,synthetic,over,-110,0.5238095238095238,-526.0,0.8402479176300416,0.8402479176300416,0.31643839382051775,loss,1.0,-1.0,2024_13_MIN_ARI,MIN,ARI
00-0039907,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-525.0,0.8400460150369959,0.8400460150369959,0.3162364912274721,win,1.0,0.9090909090909091,2024_13_NE_IND,NE,IND
00-0035250,2024,13,receiving_yards,6.5,0.0,synthetic,over,-110,0.5238095238095238,-512.0,0.8365142230428045,0.8365142230428045,0.3127046992332807,loss,1.0,-1.0,2024_13_NYG_DAL,NYG,DAL
00-0036955,2024,13,receiving_yards,6.5,0.0,synthetic,over,-110,0.5238095238095238,-512.0,0.8365142230428045,0.8365142230428045,0.3127046992332807,loss,1.0,-1.0,2024_13_LV_KC,LV,KC
00-0033288,2024,13,receptions,5.5,1.0,synthetic,under,-110,0.5238095238095238,-508.0,0.8354890906171961,0.8354890906171961,0.3116795668076723,win,1.0,0.9090909090909091,2024_13_SF_BUF,SF,BUF
00-0037197,2024,13,receptions,4.5,1.0,synthetic,under,-110,0.5238095238095238,-507.0,0.8352227132876235,0.8352227132876235,0.3114131894780997,win,1.0,0.9090909090909091,2024_13_KC_LV,KC,LV
00-0039361,2024,13,receptions,4.5,3.0,synthetic,under,-110,0.5238095238095238,-507.0,0.8352227132876235,0.8352227132876235,0.3114131894780997,win,1.0,0.9090909090909091,2024_13_TB_CAR,TB,CAR
00-0034646,2024,13,receiving_yards,5.5,8.0,synthetic,over,-110,0.5238095238095238,-497.0,0.832360904684915,0.832360904684915,0.30855138087539113,win,1.0,0.9090909090909091,2024_13_MIN_ARI,MIN,ARI
00-0033923,2024,13,carries,17.5,7.0,synthetic,under,-110,0.5238095238095238,-496.0,0.8322223050942962,0.8322223050942962,0.30841278128477234,win,1.0,0.9090909090909091,2024_13_KC_LV,KC,LV
00-0037840,2024,13,carries,17.5,15.0,synthetic,under,-110,0.5238095238095238,-494.0,0.8317712127991493,0.8317712127991493,0.3079616889896255,win,1.0,0.9090909090909091,2024_13_LA_NO,LA,NO
00-0038783,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-493.0,0.8312485882084962,0.8312485882084962,0.3074390643989724,win,1.0,0.9090909090909091,2024_13_DEN_CLE,DEN,CLE
00-0038619,2024,13,receiving_tds,0.5,1.0,synthetic,under,-110,0.5238095238095238,-491.0,0.8309224204470377,0.8309224204470377,0.30711289663751384,loss,1.0,-1.0,2024_13_CIN_PIT,CIN,PIT
00-0035631,2024,13,receiving_yards,5.5,8.0,synthetic,over,-110,0.5238095238095238,-491.0,0.8306519965888435,0.8306519965888435,0.30684247277931964,win,1.0,0.9090909090909091,2024_13_CIN_PIT,CIN,PIT
00-0039359,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-488.0,0.8300520785267835,0.8300520785267835,0.3062425547172597,win,1.0,0.9090909090909091,2024_13_HOU_JAX,HOU,JAX
00-0039868,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-485.0,0.8289872225226529,0.8289872225226529,0.30517769871312905,win,1.0,0.9090909090909091,2024_13_DEN_CLE,DEN,CLE
00-0038994,2024,13,receptions,4.5,4.0,synthetic,under,-110,0.5238095238095238,-481.0,0.8278724236245647,0.8278724236245647,0.30406289981504087,win,1.0,0.9090909090909091,2024_13_MIN_ARI,MIN,ARI
00-0038794,2024,13,carries,4.5,14.0,synthetic,over,-110,0.5238095238095238,-479.0,0.8271787738645954,0.8271787738645954,0.30336925005507154,win,1.0,0.9090909090909091,2024_13_DEN_CLE,DEN,CLE
00-0038976,2024,13,receiving_tds,0.5,1.0,synthetic,under,-110,0.5238095238095238,-478.0,0.827025455734334,0.827025455734334,0.3032159319248101,loss,1.0,-1.0,2024_13_DEN_CLE,DEN,CLE
00-0036754,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-476.0,0.8264832262865338,0.8264832262865338,0.30267370247701,win,1.0,0.9090909090909091,2024_13_DET_CHI,DET,CHI
00-0033045,2024,13,carries,5.5,1.0,synthetic,over,-110,0.5238095238095238,-475.0,0.826211670387923,0.826211670387923,0.30240214657839914,loss,1.0,-1.0,2024_13_DAL_NYG,DAL,NYG
00-0034975,2024,13,rushing_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-474.0,0.8258679317716082,0.8258679317716082,0.3020584079620844,win,1.0,0.9090909090909091,2024_13_BAL_PHI,BAL,PHI
00-0034270,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-473.0,0.8254239397629988,0.8254239397629988,0.30161441595347493,win,1.0,0.9090909090909091,2024_13_NYJ_SEA,NYJ,SEA
00-0036613,2024,13,receiving_yards,58.5,53.0,synthetic,under,-110,0.5238095238095238,-469.0,0.8242273703166016,0.8242273703166016,0.3004178465070778,win,1.0,0.9090909090909091,2024_13_MIA_GB,MIA,GB
00-0037291,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-469.0,0.8241384993282418,0.8241384993282418,0.30032897551871796,win,1.0,0.9090909090909091,2024_13_MIN_ARI,MIN,ARI
00-0037291,2024,13,receiving_yards,5.5,18.0,synthetic,over,-110,0.5238095238095238,-468.0,0.8238310951186756,0.8238310951186756,0.30002157130915175,win,1.0,0.9090909090909091,2024_13_MIN_ARI,MIN,ARI
00-0036554,2024,13,receiving_yards,93.5,119.0,synthetic,under,-110,0.5238095238095238,-467.0,0.8236776255375439,0.8236776255375439,0.29986810172802003,loss,1.0,-1.0,2024_13_HOU_JAX,HOU,JAX
00-0037617,2024,13,rushing_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-466.0,0.8234210962140227,0.8234210962140227,0.29961157240449887,win,1.0,0.9090909090909091,2024_13_LAC_ATL,LAC,ATL
00-0039075,2024,13,receiving_yards,87.5,56.0,synthetic,under,-110,0.5238095238095238,-466.0,0.8233556857073335,0.8233556857073335,0.2995461618978097,win,1.0,0.9090909090909091,2024_13_LA_NO,LA,NO
00-0039165,2024,13,rushing_tds,0.5,1.0,synthetic,under,-110,0.5238095238095238,-466.0,0.8231927920402251,0.8231927920402251,0.29938326823070127,loss,1.0,-1.0,2024_13_SEA_NYJ,SEA,NYJ
00-0038496,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-462.0,0.8221662655985684,0.8221662655985684,0.2983567417890446,win,1.0,0.9090909090909091,2024_13_NYJ_SEA,NYJ,SEA
00-0030506,2024,13,receptions,7.5,7.0,synthetic,under,-110,0.5238095238095238,-462.0,0.8220494233671389,0.8220494233671389,0.2982398995576151,win,1.0,0.9090909090909091,2024_13_KC_LV,KC,LV
00-0037666,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-462.0,0.8219644371215068,0.8219644371215068,0.29815491331198296,win,1.0,0.9090909090909091,2024_13_DAL_NYG,DAL,NYG
00-0031549,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-460.0,0.8214329451736264,0.8214329451736264,0.2976234213641026,win,1.0,0.9090909090909091,2024_13_BAL_PHI,BAL,PHI
00-0033955,2024,13,rushing_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-460.0,0.8213499635203788,0.8213499635203788,0.297540439710855,win,1.0,0.9090909090909091,2024_13_WAS_TEN,WAS,TEN
00-0034981,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-460.0,0.8213372603306982,0.8213372603306982,0.29752773652117437,win,1.0,0.9090909090909091,2024_13_NO_LA,NO,LA
00-0032394,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-459.0,0.8212495363292569,0.8212495363292569,0.29744001251973307,win,1.0,0.9090909090909091,2024_13_TEN_WAS,TEN,WAS
00-0032392,2024,13,receiving_tds,0.5,1.0,synthetic,under,-110,0.5238095238095238,-459.0,0.8211767000492741,0.8211767000492741,0.2973671762397503,loss,1.0,-1.0,2024_13_NE_IND,NE,IND
00-0038705,2024,13,rushing_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-459.0,0.8211306088774376,0.8211306088774376,0.29732108506791377,win,1.0,0.9090909090909091,2024_13_ARI_MIN,ARI,MIN
00-0035631,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-458.0,0.8206690883194538,0.8206690883194538,0.29685956450993,win,1.0,0.9090909090909091,2024_13_CIN_PIT,CIN,PIT
00-0038547,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-457.0,0.8205101596368336,0.8205101596368336,0.29670063582730977,win,1.0,0.9090909090909091,2024_13_DAL_NYG,DAL,NYG
00-0033906,2024,13,rushing_yards,86.5,112.0,synthetic,under,-110,0.5238095238095238,-454.0,0.8195775138475839,0.8195775138475839,0.2957679900380601,loss,1.0,-1.0,2024_13_NO_LA,NO,LA
00-0037809,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-452.0,0.8189117596540425,0.8189117596540425,0.29510223584451867,win,1.0,0.9090909090909091,2024_13_TEN_WAS,TEN,WAS
00-0034407,2024,13,rushing_yards,7.5,-2.0,synthetic,over,-110,0.5238095238095238,-451.0,0.8184194426028684,0.8184194426028684,0.2946099187933445,loss,1.0,-1.0,2024_13_ATL_LAC,ATL,LAC
00-0035719,2024,13,rushing_yards,7.5,0.0,synthetic,over,-110,0.5238095238095238,-451.0,0.8184194426028684,0.8184194426028684,0.2946099187933445,loss,1.0,-1.0,2024_13_SF_BUF,SF,BUF
00-0039855,2024,13,rushing_yards,7.5,0.0,synthetic,over,-110,0.5238095238095238,-451.0,0.8184194426028684,0.8184194426028684,0.2946099187933445,loss,1.0,-1.0,2024_13_TB_CAR,TB,CAR
00-0039875,2024,13,carries,4.5,11.0,synthetic,over,-110,0.5238095238095238,-448.0,0.817625891366107,0.817625891366107,0.29381636755658314,win,1.0,0.9090909090909091,2024_13_BUF_SF,BUF,SF
00-0033282,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-447.0,0.8173161066019343,0.8173161066019343,0.2935065827924105,win,1.0,0.9090909090909091,2024_13_BUF_SF,BUF,SF
00-0038559,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-447.0,0.8171596775805865,0.8171596775805865,0.29335015377106266,win,1.0,0.9090909090909091,2024_13_ARI_MIN,ARI,MIN
00-0038797,2024,13,rushing_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-446.0,0.8168098361091647,0.8168098361091647,0.29300031229964085,win,1.0,0.9090909090909091,2024_13_GB_MIA,GB,MIA
00-0034798,2024,13,receiving_yards,5.5,8.0,synthetic,over,-110,0.5238095238095238,-445.0,0.8164535356437422,0.8164535356437422,0.2926440118342184,win,1.0,0.9090909090909091,2024_13_MIA_GB,MIA,GB
00-0034407,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-444.0,0.8163278213555729,0.8163278213555729,0.2925182975460491,win,1.0,0.9090909090909091,2024_13_ATL_LAC,ATL,LAC
00-0039384,2024,13,rushing_yards,89.5,32.0,synthetic,under,-110,0.5238095238095238,-444.0,0.8161579273368633,0.8161579273368633,0.2923484035273395,win,1.0,0.9090909090909091,2024_13_NYG_DAL,NYG,DAL
00-0036244,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-443.0,0.8158444749002634,0.8158444749002634,0.2920349510907395,win,1.0,0.9090909090909091,2024_13_LA_NO,LA,NO
00-0034613,2024,13,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,-439.0,0.8144274330729483,0.8144274330729483,0.29061790926342446,win,1.0,0.9090909090909091,2024_13_CIN_PIT,CIN,PIT
00-0039139,2024,13,rushing_yards,73.5,87.0,synthetic,under,-110,0.5238095238095238,-437.0,0.8137995613332766,0.8137995613332766,0.28999003752375274,loss,1.0,-1.0,2024_13_DET_CHI,DET,CHI
00-0032764,2024,13,receiving_yards,7.5,29.0,synthetic,over,-110,0.5238095238095238,-436.0,0.8133209098302281,0.8133209098302281,0.28951138602070425,win,1.0,0.9090909090909091,2024_13_BAL_PHI,BAL,PHI
00-0036328,2024,13,receiving_yards,7.5,0.0,synthetic,over,-110,0.5238095238095238,-436.0,0.8133209098302281,0.8133209098302281,0.28951138602070425,loss,1.0,-1.0,2024_13_NE_IND,NE,IND
00-0037746,2024,13,receiving_yards,7.5,6.0,synthetic,over,-110,0.5238095238095238,-436.0,0.8133209098302281,0.8133209098302281,0.28951138602070425,loss,1.0,-1.0,2024_13_WAS_TEN,WAS,TEN
00-0036894,2024,13,receiving_tds,0.5,1.0,synthetic,under,-110,0.5238095238095238,-436.0,0.8132606832550826,0.8132606832550826,0.28945115944555877,loss,1.0,-1.0,2024_13_PIT_CIN,PIT,CIN
00-0034272,2024,13,receiving_yards,50.5,36.0,synthetic,under,-110,0.5238095238095238,-434.0,0.8126990216737089,0.8126990216737089,0.28888949786418505,win,1.0,0.9090909090909091,2024_13_NO_LA,NO,LA
